event_id,event_title,event_slug,event_venue,event_website,event_date,event_country,event_region_id,event_country_id,event_latitude,event_longitude,event_categories,event_specifications
80085,2013 SUI Triathlon National Championships,2013-sui-triathlon-national-championships,,,2013-08-04,Switzerland,10,276,46.818188,8.227512,,"[{'event_id': 80085, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 80085, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
88197,2013 SRB Triathlon National Championships,2013-srb-triathlon-national-championships,,,2013-08-04,Serbia,10,261,44.016521,21.005859,,"[{'event_id': 88197, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 88197, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
66933,2013 Istanbul ITU Triathlon European Cup,2013-istanbul-itu-triathlon-european-cup,Istanbul,https://web.archive.org/web/20131231100000/http://www.triathlonistanbul2013.com/,2013-08-04,Türkiye,10,287,41.00527,28.97696,"[{'event_id': 66933, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 66933, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 66933, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
66993,2013 Bahia Inglesa PATCO Long Distance Triathlon Pan-American Championships,2013-bahia-inglesa-patco-long-distance-triathlon-pan-american-championships,"Bahia Inglesa, Caldera",https://web.archive.org/web/20131231100000/http://www.triatletas.cl,2013-08-04,Chile,11,140,49.28718,-123.16144,"[{'event_id': 66993, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}, {'event_id': 66993, 'cat_id': 344, 'cat_name': 'Multisport Series', 'cat_parent_id': 1}]","[{'event_id': 66993, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 66993, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
67180,2013 Istanbul ETU Triathlon Junior European Cup,2013-istanbul-etu-triathlon-junior-european-cup,Istanbul,https://web.archive.org/web/20131231100000/http://www.triathlonistanbul2013.com/,2013-08-04,Türkiye,10,287,41.00527,28.97696,"[{'event_id': 67180, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 67180, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 67180, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
78926,2013 BEL Long Distance Triathlon National Championships,2013-bel-long-distance-triathlon-national-championships,,,2013-08-04,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 78926, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 78926, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
78877,2013 UKR Para Triathlon National Championships,2013-ukr-paratriathlon-national-championships,,,2013-08-05,Ukraine,10,290,48.379433,31.16558,,"[{'event_id': 78877, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 78877, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 78877, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
80018,2013 DEN Triathlon Junior National Championships,2013-den-triathlon-junior-national-championships,,,2013-08-09,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 80018, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 80018, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
63905,2013 Ottawa ITU Duathlon World Championships,2013-ottawa-itu-duathlon-world-championships,Ottawa,https://web.archive.org/web/20131231100000/http://www.ottawaduathlon.com/en/,2013-08-10,Canada,11,135,45.42153,-75.69719,"[{'event_id': 63905, 'cat_id': 344, 'cat_name': 'Multisport Series', 'cat_parent_id': 1}, {'event_id': 63905, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}]","[{'event_id': 63905, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 63905, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}, {'event_id': 63905, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}, {'event_id': 63905, 'cat_id': 372, 'cat_name': 'Paratriathlon', 'cat_parent_id': 355}]"
66851,2013 Tiszaujvaros ITU Triathlon World Cup,2013-tiszaujvaros-itu-triathlon-world-cup,Tiszaujvaros,,2013-08-10,Hungary,10,182,47.91598,21.04274,"[{'event_id': 66851, 'cat_id': 349, 'cat_name': 'World Cup', 'cat_parent_id': 1}]","[{'event_id': 66851, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 66851, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
67181,2013 Tiszaujvaros ETU Triathlon Junior European Cup,2013-tiszaujvaros-etu-triathlon-junior-european-cup,Tiszaujvaros,,2013-08-10,Hungary,10,182,47.9159846,21.0427447,"[{'event_id': 67181, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 67181, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 67181, 'cat_id': 378, 'cat_name': 'Super Sprint', 'cat_parent_id': 357}]"
79433,2013 FIN Triathlon National Championships,2013-fin-triathlon-national-championships,,,2013-08-10,Finland,10,165,61.92411,25.748151,,"[{'event_id': 79433, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 79433, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
79481,2013 NOR Triathlon National Championships,2013-nor-triathlon-national-championships,,,2013-08-10,Norway,10,236,60.472024,8.468946,,"[{'event_id': 79481, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 79481, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
79768,2013 EST Triathlon National Championships,2013-est-triathlon-national-championships,,,2013-08-11,Estonia,10,162,58.595272,25.013607,,"[{'event_id': 79768, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 79768, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
